Name	Ensembl_ID	Ratio	Log2_ratio	P_value	Q_value
SRSF5	ENSG00000100650	1.89948006932	0.925604574315	8.371258e-28	1.089364e-27
SRSF7	ENSG00000115875	1.58816793893	0.66736347662	2.210104e-15	1.922445e-15
CHD1L	ENSG00000131778	1.44411262799	0.53018326404	9.065079e-09	5.80466e-09
SRSF8	ENSG00000180771	0.343166175025	-1.54302073765	1.551102e-58	3.898255e-58
RNF130	ENSG00000113269	0.516594516595	-0.952895764873	8.578318e-21	9.067399e-21
DNAJB12	ENSG00000148719	0.355125100888	-1.49360075862	1.125564e-47	2.322498e-47
DNAJB11	ENSG00000090520	2.46000751033	1.29866272007	2.168399e-48	4.536894e-48
PARP11	ENSG00000111224	0.35308056872	-1.50193066825	1.889919e-20	1.973869e-20
HLA-DQB1	ENSG00000179344	0	-20	4.388043e-18	4.214175e-18
RNF135	ENSG00000181481	0.474495848161	-1.07553263117	8.234372e-18	7.838511e-18
DNAJB14	ENSG00000164031	0.678707224335	-0.559138725263	7.723454e-07	4.402227e-07
RNF138	ENSG00000134758	0.622701838529	-0.683386556104	5.284572e-10	3.59968e-10
RNF139	ENSG00000170881	2.07079646018	1.05018575717	1.568339e-25	1.908066e-25
TTC3P1	ENSG00000215105	0.275529865125	-1.85971939158	7.186201e-32	1.042406e-31
CISD3	ENSG00000230055	0.21623078997	-2.20935612605	5.090614e-104	2.378849e-103
CISD1	ENSG00000122873	1.68421052632	0.752072486556	1.695541e-12	1.307726e-12
CLNS1A	ENSG00000074201	1.398878258	0.484270412666	6.321794e-08	3.852972e-08
TSHZ1	ENSG00000179981	0.77288941736	-0.371666082339	0.001553753	0.0006839521
MRC2	ENSG00000011028	145.461538462	7.18449392981	1.240175e-262	2.04719e-261
ZNF581	ENSG00000171425	1.77257525084	0.825846875252	8.670367e-13	6.7673e-13
ZNF583	ENSG00000198440	0.0130111524164	-6.2641074405	5.11633e-107	2.484492e-106
ZNF582	ENSG00000018869	0	-20	3.865583e-45	7.588237e-45
TIPARP	ENSG00000163659	9.17872340426	3.1982935146	6.986452e-145	4.793626e-144
ZNF584	ENSG00000171574	1.32140015911	0.402067423542	8.226731e-05	4.067157e-05
ZNF586	ENSG00000083828	0.851535836177	-0.231860849085	0.03195102	0.01203262
BCL9L	ENSG00000186174	1.90141796084	0.927075693348	1.215007e-25	1.483521e-25
CAMKK2	ENSG00000110931	0.838775510204	-0.253643355321	0.05980228	0.02167134
CAMKK1	ENSG00000004660	0.360350492881	-1.47252727625	9.791826e-42	1.786292e-41
NPTXR	ENSG00000221890	0.525291828794	-0.928808952143	2.560755e-15	2.222893e-15
MYO1E	ENSG00000157483	2.95467422096	1.56299906925	1.695745e-55	4.006304e-55
MYO1B	ENSG00000128641	5.24817518248	2.39181587748	3.477949e-142	2.317525e-141
CHMP7	ENSG00000147457	0.714106320636	-0.485789207138	5.003486e-07	2.89177e-07
CHMP6	ENSG00000176108	0.86568986569	-0.208077824401	0.07533273	0.02664784
PAFAH2	ENSG00000158006	0.689583333333	-0.536203188801	0.0001125753	5.504513e-05
PGBD4	ENSG00000182405	0.453987730061	-1.1392747886	2.756855e-07	1.617413e-07
PGBD2	ENSG00000185220	0.442827442827	-1.17518346354	3.05083e-15	2.637052e-15
CTPS2	ENSG00000047230	0.578723404255	-0.789054105315	3.120194e-13	2.489221e-13
PGBD1	ENSG00000137338	9.66101694915	3.27217505969	1.395673e-69	4.178993e-69
ZER1	ENSG00000160445	0.400579710145	-1.31983874616	5.486259e-34	8.411771e-34
PPAPDC1B	ENSG00000147535	0.122324159021	-3.03121873061	4.20121e-70	1.2669e-69
HOXA11	ENSG00000005073	73.75	6.20457114425	2.717866e-66	7.693914e-66
CEP57	ENSG00000166037	1.84051724138	0.880111264493	2.724007e-18	2.632483e-18
FAM160B1	ENSG00000151553	0.338822039265	-1.56140037457	2.049875e-43	3.891728e-43
FAM160B2	ENSG00000158863	0.618684461392	-0.692724294578	1.427891e-09	9.528462e-10
ATAT1	ENSG00000137343	0.490486257928	-1.02771537821	2.894935e-12	2.207669e-12
NUBP2	ENSG00000095906	0.496341075406	-1.01059624305	5.096289e-26	6.295125e-26
TSSK6	ENSG00000178093	0.466257668712	-1.10080064079	5.952633e-07	3.425534e-07
SRC	ENSG00000197122	2.88652912621	1.52933578278	4.891897e-60	1.253607e-59
NEMF	ENSG00000165525	1.75941080196	0.815092374658	4.515468e-16	4.038294e-16
ZNF326	ENSG00000162664	1.53765323993	0.620730194173	1.419577e-09	9.475468e-10
SRF	ENSG00000112658	2.84060009376	1.50619573989	6.393585e-62	1.695696e-61
ZNF320	ENSG00000182986	0.791955617198	-0.336508513878	0.001263724	0.0005607497
ZNF323	ENSG00000235109	0.484918793503	-1.04418492701	6.386682e-12	4.795657e-12
SRI	ENSG00000075142	1.96750902527	0.976370253615	1.525402e-23	1.751865e-23
SRR	ENSG00000167720	0.465268676278	-1.10386403244	1.070068e-17	1.014068e-17
LGALS8	ENSG00000116977	0.550111358575	-0.862204403156	4.287381e-09	2.788545e-09
LGALS3	ENSG00000131981	101.882352941	6.67076037348	0	0
LGALS1	ENSG00000100097	284.529411765	8.1524339812	0	0
CDK4	ENSG00000135446	0.744289123764	-0.426064940766	7.711871e-07	4.39661e-07
EIF2AK1	ENSG00000086232	0.813876359777	-0.297118451114	0.0003895602	0.0001824948
EIF2AK2	ENSG00000055332	2.31959564541	1.21387333501	2.443185e-35	3.866084e-35
TDG	ENSG00000139372	0.528400208442	-0.920297059192	4.387608e-19	4.374904e-19
MYO19	ENSG00000141140	0.495105421687	-1.01419234717	9.870403e-30	1.352289e-29
FAM136A	ENSG00000035141	1.38734567901	0.47232730263	6.398257e-07	3.672414e-07
ASAP1	ENSG00000153317	8.29967689822	3.05305517424	4.317856e-228	5.380637e-227
ASAP2	ENSG00000151693	2.52964426877	1.33893452019	3.104689e-36	5.025461e-36
MYO10	ENSG00000145555	3.59663299663	1.8466469532	1.221885e-85	4.537875e-85
OCRL	ENSG00000122126	1.73370473538	0.793858216276	5.029128e-17	4.671893e-17
PLAUR	ENSG00000011422	102.68	6.6820113908	2.867383e-303	6.177309e-302
LRRC27	ENSG00000148814	0.194196428571	-2.36441142621	3.431334e-40	6.074412e-40
LRRC26	ENSG00000184709	0.00467289719626	-7.7414669864	1.320863e-53	3.003389e-53
LRRC23	ENSG00000010626	0.351674641148	-1.50768678724	1.92071e-20	2.005204e-20
MPDU1	ENSG00000129255	0.299840085288	-1.73773482641	3.634931e-70	1.098742e-69
LPGAT1	ENSG00000123684	1.72585669782	0.787312678927	2.76156e-15	2.393526e-15
LRRC28	ENSG00000168904	0.587786259542	-0.766636460843	4.302547e-07	2.49574e-07
TIMM17B	ENSG00000126768	0.706188548294	-0.501874668655	8.684615e-07	4.930173e-07
TIMM17A	ENSG00000134375	0.618672665917	-0.692751800418	1.318438e-14	1.113682e-14
GCNT1	ENSG00000187210	0.023746701847	-5.39612903673	1.489335e-227	1.846861e-226
C14orf135	ENSG00000126773	1.9036838066	0.928793873325	4.809957e-25	5.760885e-25
LPCAT4	ENSG00000176454	5.67384615385	2.50432703251	9.487777e-97	4.060446e-96
LPCAT3	ENSG00000111684	0.254723582925	-1.9729955609	2.219027e-60	5.741505e-60
LPCAT1	ENSG00000153395	2.12020766773	1.08420557919	2.95862e-38	4.987507e-38
MID1IP1	ENSG00000165175	0.39165792235	-1.35233395378	1.04113e-45	2.062077e-45
PIGA	ENSG00000165195	1.33263598326	0.414282754276	0.001061924	0.0004760218
PIGH	ENSG00000100564	1.44572158365	0.531789745541	1.692501e-06	9.434564e-07
PIGM	ENSG00000143315	0.563692307692	-0.827020214706	4.758667e-15	4.082718e-15
PIGN	ENSG00000197563	0.556779661017	-0.844821583927	1.425976e-17	1.345332e-17
PIGO	ENSG00000165282	0.324054462935	-1.62569179164	2.427078e-60	6.276622e-60
PIGQ	ENSG00000007541	0.469343461747	-1.09128403311	3.348865e-25	4.031831e-25
PIGT	ENSG00000124155	1.55045351474	0.632690272122	5.100396e-13	4.026648e-13
WRAP53	ENSG00000141499	0.521383075523	-0.939584342192	4.649132e-16	4.155641e-16
PIGW	ENSG00000184886	0.351912568306	-1.50671105506	2.119665e-43	4.019724e-43
PIGX	ENSG00000163964	0.653713298791	-0.613270048004	3.53573e-08	2.188518e-08
PIGY	ENSG00000145337	0.543839758125	-0.878746469538	1.937762e-19	1.956711e-19
RMND1	ENSG00000155906	0.621165644172	-0.686950056459	9.958732e-08	5.999116e-08
TAX1BP1	ENSG00000106052	1.47860593513	0.564237609443	3.236076e-10	2.229098e-10
CSNK1G2	ENSG00000133275	0.604141656663	-0.727041228444	7.106234e-15	6.058992e-15
ALPP	ENSG00000163283	0	20	4.175595e-40	7.375509e-40
RHPN1	ENSG00000158106	0.547807712625	-0.86825851689	3.357142e-17	3.13356e-17
SLC20A2	ENSG00000168575	0.771744132536	-0.373805485617	0.0001254504	6.114655e-05
BBIP1	ENSG00000214413	0.380327868852	-1.39468443732	8.861238e-23	9.967394e-23
SRRM2	ENSG00000167978	0.566333808845	-0.820275436868	8.700093e-26	1.067664e-25
ITGAE	ENSG00000083457	0.522024367385	-0.937810943484	8.217071e-16	7.275779e-16
PDK3	ENSG00000067992	0.363171355499	-1.4612776778	4.615667e-28	6.040447e-28
EBP	ENSG00000147155	0.711099585062	-0.491876480451	5.618073e-08	3.434365e-08
ZNF292	ENSG00000188994	1.66514806378	0.735650466417	4.715209e-09	3.060152e-09
SEC61A1	ENSG00000058262	0.542124542125	-0.883303775291	3.074544e-24	3.595149e-24
SEC61A2	ENSG00000065665	0.722222222222	-0.469485283301	0.0003739656	0.00017527
PECR	ENSG00000115425	0.457364341085	-1.12858420606	7.972038e-17	7.336058e-17
TM2D3	ENSG00000184277	0.318529862175	-1.65049946341	9.071067e-44	1.732511e-43
ZFAND6	ENSG00000086666	0.539568345324	-0.890122382228	4.203927e-16	3.762985e-16
ZFAND5	ENSG00000107372	0.389466225791	-1.36042987057	1.763573e-47	3.61987e-47
ZFAND3	ENSG00000156639	1.2431264729	0.313973080414	0.0006515587	0.0002986009
ZFAND1	ENSG00000104231	1.57479892761	0.655167635182	4.514822e-12	3.416345e-12
CEP128	ENSG00000100629	1.22698072805	0.295112589047	0.02226885	0.008593555
SLC39A10	ENSG00000196950	0.699720670391	-0.515148984069	1.10609e-06	6.24847e-07
SLC39A14	ENSG00000104635	1.81741630725	0.861888928989	1.717527e-24	2.02465e-24
EIF1AX	ENSG00000173674	1.73516720604	0.795074692027	3.249254e-17	3.035643e-17
RSBN1	ENSG00000081019	0.806275579809	-0.310655067956	0.01024047	0.004119391
EIF1AD	ENSG00000175376	1.60649819495	0.683919359805	2.80011e-11	2.030294e-11
ARHGAP22	ENSG00000128805	23.8148148148	4.57378742516	2.325668e-102	1.064288e-101
ARHGAP27	ENSG00000159314	3.06654991243	1.61661643307	6.310402e-48	1.308999e-47
ARHGAP26	ENSG00000145819	0.675990675991	-0.564924747485	1.949964e-06	1.082323e-06
SAP18	ENSG00000150459	0.647612326511	-0.626797649044	3.489489e-12	2.652719e-12
NARFL	ENSG00000103245	0.44204851752	-1.177723372	4.276189e-13	3.388584e-13
ARHGAP29	ENSG00000137962	8.73454367026	3.12673233258	1.05287e-265	1.796323e-264
ARHGAP28	ENSG00000088756	1.31637168142	0.39656689578	0.002070743	0.0009013051
SLC20A1	ENSG00000144136	2.64080267559	1.40097650537	1.402854e-57	3.453967e-57
SYDE1	ENSG00000105137	0	20	1.990414e-44	3.847808e-44
NFKBIL1	ENSG00000204498	1.23927765237	0.30949945045	0.01798955	0.006997942
RBFA	ENSG00000101546	0.75	-0.415037499279	7.625833e-05	3.776325e-05
NKRF	ENSG00000186416	1.32795156408	0.409202526549	0.0001261047	6.145364e-05
MYSM1	ENSG00000162601	0.735849056604	-0.442518235701	9.504601e-06	5.029521e-06
ATG2B	ENSG00000066739	0.534594914252	-0.903481981995	1.01385e-17	9.616886e-18
PPPDE1	ENSG00000121644	2.88527131783	1.52870698975	3.313573e-56	7.931726e-56
PPPDE2	ENSG00000100418	0.61801242236	-0.694292257571	1.605873e-05	8.359412e-06
BMP4	ENSG00000125378	72	6.16992500144	7.574635e-36	1.213334e-35
BMP1	ENSG00000168487	2.04772234273	1.03402010893	1.327025e-17	1.253374e-17
C1orf31	ENSG00000168275	0.58606557377	-0.770866000784	5.181041e-08	3.173333e-08
C1orf35	ENSG00000143793	1.37748344371	0.462034978816	1.978757e-05	1.020953e-05
TERF2	ENSG00000132604	0.658610271903	-0.60250308203	2.481179e-08	1.54879e-08
TERF1	ENSG00000147601	2.10285714286	1.07235084422	4.930794e-20	5.075789e-20
NDUFAF1	ENSG00000137806	0.752414398595	-0.410400637596	0.000189627	9.10739e-05
DNAJC19	ENSG00000205981	0.638274336283	-0.64775145377	4.10101e-08	2.529173e-08
RASSF8	ENSG00000123094	18.7302631579	4.2272992643	4.029432e-227	4.972471e-226
PTOV1	ENSG00000104960	0.805070557283	-0.312812866714	0.0004405117	0.0002054174
RASSF3	ENSG00000153179	0.0783609989532	-3.67372040044	3.39936926964611e-319	8.43082511245128e-318
RASSF2	ENSG00000101265	10.7368421053	3.42449782853	1.915499e-57	4.709309e-57
RASSF5	ENSG00000136653	3.47058823529	1.79518020811	1.691827e-10	1.183007e-10
RASSF4	ENSG00000107551	2.11214953271	1.07871197601	2.13923e-08	1.342759e-08
RASSF7	ENSG00000099849	0.834285714286	-0.261386552952	0.0105838	0.004252451
LPPR5	ENSG00000117598	313	8.29001884693	9.280625e-75	2.984496e-74
LAMTOR1	ENSG00000149357	0.597961494904	-0.74187550829	5.807284e-10	3.9478e-10
SPRY2	ENSG00000136158	35.1212121212	5.13427073165	1.981832e-164	1.581806e-163
RSAD1	ENSG00000136444	0.817021276596	-0.291554445844	0.004120395	0.001740624
ATP5C1	ENSG00000165629	0.557382039574	-0.843261579412	2.528529e-22	2.804458e-22
CHD2	ENSG00000173575	0.512686744131	-0.963850498544	8.823833e-26	1.082588e-25
CHD7	ENSG00000171316	0.475065616798	-1.07380130041	6.481751e-17	5.988506e-17
MRP63	ENSG00000173141	0.298969072165	-1.74193184706	3.666067e-67	1.055445e-66
CAP2	ENSG00000112186	1.37173396675	0.456000713237	3.384756e-05	1.720718e-05
NPC2	ENSG00000119655	1.59399075501	0.672643261861	1.758379e-11	1.291349e-11
SKIV2L	ENSG00000204351	1.38524590164	0.470142098719	5.710744e-07	3.289686e-07
TTC5	ENSG00000136319	0.565667011375	-0.821975056684	3.238673e-12	2.464997e-12
GALK1	ENSG00000108479	2.95652173913	1.56390088519	9.265437e-36	1.480907e-35
IL4R	ENSG00000077238	5.48076923077	2.45437839091	1.842036e-74	5.882756e-74
TTC3	ENSG00000182670	1.89310954064	0.920757891845	8.626968e-20	8.818162e-20
C3orf52	ENSG00000114529	30.84	4.94673086014	1.095524e-122	6.223353e-122
C3orf55	ENSG00000174899	40.1111111111	5.32593002544	5.680746e-73	1.773005e-72
TTC8	ENSG00000165533	0.283341982356	-1.81938371538	2.435587e-60	6.295424e-60
CAPS	ENSG00000105519	1.75333333333	0.810100298796	6.431064e-11	4.577495e-11
DAG1	ENSG00000173402	0.645153463545	-0.632285717669	5.636434e-14	4.640803e-14
DYNC1LI2	ENSG00000135720	0.714159292035	-0.485682194025	4.628606e-08	2.846954e-08
CHDH	ENSG00000016391	0.120651369356	-3.05108380509	1.577982e-108	7.766537e-108
EFHC1	ENSG00000096093	1.3422459893	0.424649094063	0.001731832	0.0007599069
CAPG	ENSG00000042493	81.9473684211	6.35662571564	0	0
TPRKB	ENSG00000144034	2.3281938326	1.21921117409	2.706993e-24	3.170466e-24
MPG	ENSG00000103152	0.746394230769	-0.421990259921	0.0003572942	0.0001676729
PRDM15	ENSG00000141956	0.746835443038	-0.421137698815	0.04022065	0.01493089
PLSCR3	ENSG00000187838	3.58005249344	1.83998074153	4.957158e-53	1.116181e-52
PRDM10	ENSG00000170325	0.591814159292	-0.756783881127	2.180638e-10	1.515636e-10
PLSCR1	ENSG00000188313	54.5555555556	5.76965421287	2.76588e-158	2.108304e-157
MPI	ENSG00000178802	0.213537469782	-2.22743885068	1.634604e-105	7.788858e-105
PRKCZ	ENSG00000067606	1.3498470948	0.432795993894	9.131861e-06	4.837314e-06
POLRMT	ENSG00000099821	0.664647993944	-0.589337621711	7.577629e-10	5.119114e-10
SGSM3	ENSG00000100359	0.277194171467	-1.85103117249	2.081482e-72	6.460773e-72
DYSF	ENSG00000135636	551	9.10590850857	1.379029e-196	1.353534e-195
MCPH1	ENSG00000147316	0.348863636364	-1.51926486815	1.001902e-31	1.448367e-31
GRPEL1	ENSG00000109519	0.777009301216	-0.363996226321	4.459413e-05	2.245489e-05
KDM1B	ENSG00000165097	0.799540933435	-0.322756198827	0.002391771	0.001031498
SLC36A4	ENSG00000180773	3.32986111111	1.73546200358	8.061526e-41	1.448293e-40
PTPN6	ENSG00000111679	0.197183098592	-2.34239219745	1.982044e-81	6.930659e-81
CKS1B	ENSG00000173207	2.35469107551	1.23553779739	1.579106e-24	1.863204e-24
QRSL1	ENSG00000130348	0.724886877828	-0.46417222187	2.942516e-05	1.500998e-05
BTG2	ENSG00000159388	0.0789877300613	-3.66222762705	1.746249e-131	1.068392e-130
BTG1	ENSG00000133639	0.394482758621	-1.34196584812	5.152385e-38	8.654093e-38
METAP1	ENSG00000164024	1.244	0.314986485469	0.0007677814	0.000349658
C4orf34	ENSG00000163683	0.125925925926	-2.9893527558	1.372323e-49	2.930371e-49
C4orf33	ENSG00000151470	0.336283185841	-1.57225144897	2.540253e-14	2.12073e-14
SRD5A3	ENSG00000128039	0.345146379045	-1.53471974594	2.363852e-27	3.033413e-27
SRD5A1	ENSG00000145545	0.582336706532	-0.780074535599	9.110375e-12	6.784722e-12
AKAP17A	ENSG00000197976	1.19503171247	0.257048903412	0.007605482	0.003117387
FAM49B	ENSG00000153310	4.60409145608	2.20291649158	1.513006e-104	7.135878e-104
ZFP36L1	ENSG00000185650	4.93701550388	2.30363917563	2.861959e-122	1.618562e-121
GGA1	ENSG00000100083	0.468264248705	-1.09460520032	8.750225e-30	1.200761e-29
GGA3	ENSG00000125447	2.31849056604	1.21318585638	1.322981e-35	2.105273e-35
GGA2	ENSG00000103365	0.775766531215	-0.366305559661	0.0001025522	5.029414e-05
C15orf48	ENSG00000166920	62	5.95419631039	1.296767e-16	1.182825e-16
C15orf44	ENSG00000138614	0.621244635193	-0.686766606665	1.605383e-11	1.182405e-11
C10orf91	ENSG00000180066	0.0180722891566	-5.79007693063	1.152124e-39	2.012253e-39
FHOD1	ENSG00000135723	0.543744120414	-0.87900019903	3.153373e-18	3.041065e-18
FHOD3	ENSG00000134775	13.8789808917	3.79482973222	1.469433e-178	1.292551e-177
ADH5	ENSG00000197894	1.31405405405	0.394024622625	3.99074e-05	2.013682e-05
PKD2	ENSG00000118762	1.28726708075	0.364311413381	0.001983175	0.0008655617
PKD1	ENSG00000008710	0.397907163939	-1.32949622127	4.253315e-44	8.175748e-44
C4orf3	ENSG00000164096	0.475746268657	-1.0717357536	1.027905e-25	1.259303e-25
GJC1	ENSG00000182963	8.67704280156	3.11720344561	2.84832e-142	1.900463e-141
ZNF138	ENSG00000197008	0.743421052632	-0.427748551028	0.00218239	0.0009442418
DEK	ENSG00000124795	1.54763157895	0.630062071944	4.21143e-13	3.338307e-13
PRKACA	ENSG00000072062	1.56106321839	0.642528963333	9.048758e-13	7.050731e-13
C14orf118	ENSG00000089916	1.82564102564	0.868403117217	6.221322e-14	5.105014e-14
PSMB9	ENSG00000240065	6.77777777778	2.76081233612	1.041476e-24	1.234579e-24
PSMB3	ENSG00000108294	0.648578199052	-0.62464756423	4.290347e-12	3.250356e-12
PSMB1	ENSG00000008018	0.588663030904	-0.764486068232	1.82438e-18	1.777612e-18
FAM195A	ENSG00000172366	0.306839186691	-1.70444535248	8.590413e-29	1.146343e-28
LMBR1L	ENSG00000139636	0.26875	-1.89566334019	6.172642e-54	1.413656e-53
HDHD3	ENSG00000119431	0.296559905101	-1.75360453628	9.181988e-39	1.568135e-38
TALDO1	ENSG00000177156	0.568542044767	-0.814661051779	7.026555e-22	7.710914e-22
RMI1	ENSG00000178966	0.26523297491	-1.9146679462	8.735852e-62	2.312084e-61
RMI2	ENSG00000175643	0.528998242531	-0.918665165547	2.242814e-11	1.636246e-11
CORO7	ENSG00000103426	0.621323529412	-0.686583404968	1.600835e-08	1.012442e-08
KCNK6	ENSG00000099337	33.8461538462	5.08091999538	5.877342e-83	2.104351e-82
MLH3	ENSG00000119684	0.595463137996	-0.747915893727	7.192889e-11	5.106164e-11
CRY1	ENSG00000008405	2.19786096257	1.13610012379	6.72193e-26	8.269024e-26
MLH1	ENSG00000076242	0.666562597565	-0.585187728267	3.398667e-10	2.337846e-10
LTN1	ENSG00000198862	2.38724168913	1.25534463515	3.483744e-36	5.630062e-36
C9orf140	ENSG00000186193	0.481409001957	-1.0546649756	2.013123e-26	2.515407e-26
C9orf142	ENSG00000148362	0.852941176471	-0.229481846123	0.03035558	0.01150894
FAM71E1	ENSG00000142530	0.166666666667	-2.58496250072	1.192123e-17	1.127005e-17
NACC2	ENSG00000148411	0.470149253731	-1.08880926696	7.290646e-26	8.955633e-26
VPS13D	ENSG00000048707	0.761105281567	-0.393832063381	2.639105e-05	1.351514e-05
NACC1	ENSG00000160877	1.35954512461	0.44312403659	5.132815e-08	3.146804e-08
VPS13A	ENSG00000197969	0.24190919674	-2.04746247712	4.735933e-96	2.001546e-95
SH3KBP1	ENSG00000147010	3.46808510638	1.79413930255	2.557712e-57	6.270015e-57
VPS13C	ENSG00000129003	0.459967759269	-1.12039535366	1.881087e-26	2.353899e-26
VPS13B	ENSG00000132549	0.392335766423	-1.34983923337	3.502441e-29	4.725912e-29
BEX4	ENSG00000102409	0.403669724771	-1.30875270614	3.701199e-14	3.065782e-14
BEX2	ENSG00000133134	0.0104275286757	-6.58345891013	2.896365e-165	2.330032e-164
KIAA0556	ENSG00000047578	0.409816676523	-1.28694940227	2.514204e-32	3.699799e-32
NUP160	ENSG00000030066	1.20523005627	0.269308556717	0.002864797	0.001228932
TMEM164	ENSG00000157600	0.609830508475	-0.713519767885	5.65489e-14	4.655245e-14
TMEM168	ENSG00000146802	0.496353913466	-1.01055892765	6.317887e-23	7.139726e-23
FOXN2	ENSG00000170802	1.983014862	0.987695490097	2.994588e-16	2.695679e-16
FOXN3	ENSG00000053254	0.601644245142	-0.733017427639	1.708729e-11	1.255794e-11
DPCD	ENSG00000166171	0.577253218884	-0.792723782098	2.434328e-11	1.772912e-11
NICN1	ENSG00000145029	0.58389261745	-0.776225024613	0.0003953541	0.0001851408
PMVK	ENSG00000163344	0.740843764488	-0.432758768232	9.850396e-06	5.197897e-06
BBC3	ENSG00000105327	0.0780487804878	-3.67948009951	8.735878e-36	1.397585e-35
GNA12	ENSG00000146535	2.23076923077	1.15754127699	1.288803e-18	1.264488e-18
GNA13	ENSG00000120063	1.60086248203	0.678849382175	3.128013e-13	2.495067e-13
GNA11	ENSG00000088256	0.764017749092	-0.388321940618	4.875616e-05	2.448033e-05
NOL9	ENSG00000162408	1.76631675034	0.820744082042	4.945966e-19	4.920066e-19
NOL8	ENSG00000198000	1.46627906977	0.552159710739	3.832042e-07	2.228667e-07
TAP1	ENSG00000168394	1.93869731801	0.955087578124	2.324779e-11	1.694341e-11
TAP2	ENSG00000204267	4.76923076923	2.25375659225	3.427312e-08	2.122702e-08
PRKAR1B	ENSG00000188191	0.604087812263	-0.727169815024	2.724048e-11	1.97627e-11
MFGE8	ENSG00000140545	2.00421052632	1.00303406009	8.255906e-17	7.590411e-17
IL6ST	ENSG00000134352	2.00749765698	1.00539830393	6.915679e-28	9.022566e-28
SBF1	ENSG00000100241	0.59133018703	-0.75796416724	5.422535e-18	5.19688e-18
DBN1	ENSG00000113758	1.36764989397	0.451698960572	9.671968e-08	5.833974e-08
NOL7	ENSG00000225921	1.67332952599	0.742721580876	6.070941e-15	5.190196e-15
ACTG2	ENSG00000163017	4.05714285714	2.02046410256	4.788542e-14	3.952285e-14
CDC73	ENSG00000134371	0.585987261146	-0.771058792835	2.727225e-15	2.364169e-15
C11orf35	ENSG00000185522	0.288732394366	-1.79219511489	4.413061e-12	3.340834e-12
C11orf30	ENSG00000158636	1.42117465224	0.507083862419	5.098893e-07	2.945571e-07
